Url,Brand,Price,sku,Availability,Barcode,BarcodeType,Description,Title,hasVariations,isPriceExcVAT,mpn,Offer,Size,Color,Image,Images
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/higgidy-balsamic-onion---cheddar-quiche-400g,Higgidy,3.5,7563907,True,5060136250910,EAN,Vintage Cheddar Roasted Shallot Quiche,Higgidy Cheddar Roasted Shallot Quiche 400g,False,False,,Buy 1 for 3.5,,,https://assets.sainsburys-groceries.co.uk/gol/7563907/1/100x100.jpg,"['https://assets.sainsburys-groceries.co.uk/gol/7563907/1/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/7563907/2/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/7563907/3/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/7563907/4/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/7563907/5/100x100.jpg']"
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/the-jolly-hog-outdoor-bred-crackling-hog-roast-bramley-apple-sauce-575g,The Jolly Hog,7.0,8193098,True,5032824124056,EAN,"Marinated Slow Cooked Rind on Pork Belly, with Pork, Sage and Onion Stuffing and a Bramley Apple Sauce Pot.",The Jolly Hog Outdoor Bred Crackling Hog Roast Bramley Apple Sauce 575g,False,False,,Buy 1 for 7,,,https://assets.sainsburys-groceries.co.uk/gol/8193098/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/8193098/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-coconut-breaded-asc-king-prawns-with-sweet-chilli-200g,Sainsbury's,3.5,8181658,True,0000000522649,EAN,"King prawns coated in breadcrumbs with a pot of chilli jam Previously frozen and defrosted without affecting the safety or quality of the product with a chilli jamin a crisp coating made with desiccated coconut and rich coconut milk; paired with sweet and sticky chilli jam We share your passion for enjoying the most flavoursome, best quality food and drink and thats why we have a team of culinary experts dedicated to bringing you the best. Whether its about growing, sourcing or skilful crafting of our products, we are all united in our dedication to sharing the greatest tasting food and drink with you and we guarantee every product has a distinct taste storythat's why you can taste the difference","Sainsbury's Coconut Breaded ASC King Prawns with a Sweet Chilli Jam, Taste the Difference 200g",False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/8181658/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/8181658/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/bare-by-vogue-williams-instant-tan-dark-150ml,Bare by Vogue Williams,11.4,8165540,True,5391532520254,EAN,"Covers imperfections enhances skin tone Water transfer resistant Lightweight formula Up to 24hr wear Not Tested on Animals Suitable for Vegans Bare by Vogue aims to give the ultimate experience in sunless tanning! Our luxuriously rich instant tan is enriched with Super Peptides which help to smooth, plump, firm improve skins elasticity, all whilst creating a flawless ready to wear colour. Our formulas are enriched with Goji Berry, Oatmeal, Chamomile, Pomegranate and Grapefruit which help to promote natural skin health and the ultimate glow!",Bare by Vogue Williams Instant Tan Dark 150ml,False,False,,Buy 1 for 11.4,,,https://assets.sainsburys-groceries.co.uk/gol/8165540/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/8165540/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-caramelised-biscuit-flavour-sauce-taste-the-difference-310g,Taste the Difference Sainsbury's,2.75,8184492,True,5063334002527,EAN,"Caramel Sauce with Caramelised Biscuit Flavour delicious on waffles, pancakes and ice cream","Sainsbury's Caramelised Biscuit Flavour Sauce, Taste the Difference 310g",False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/8184492/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/8184492/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-mango-sriracha-taste-the-difference-250ml,Taste the Difference Sainsbury's,2.0,8187441,True,5063334003333,EAN,"Mango Sriracha Sauce with blossom honey habanero chillies Dip, Marinade Drizzle","Sainsbury's Mango Sriracha, Taste the Difference 250ml",False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/8187441/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/8187441/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/strongbow-zest-cider-12x500ml,Strongbow,2.5,8185822,True,5035766051671,EAN,Cider with Citrus Juices and Natural Flavourings.,Strongbow Zest Cider 500ml,False,False,,Buy any 3 for £6.00,,,https://assets.sainsburys-groceries.co.uk/gol/8185822/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/8185822/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/ramsbury-london-dry-gin-70cl,Ramsbury,25.0,8188466,True,5060176830493,EAN,London Dry Gin,Ramsbury London Dry Gin 70cl,False,False,,Buy 1 for 25,,,https://assets.sainsburys-groceries.co.uk/gol/8188466/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/8188466/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/slush-puppie-the-original-squeezee-10x60ml,Slush Puppie,1.4,8160908,True,5056192406125,EAN,Fruit flavour freezable pops with sugar and sweeteners,Slush Puppie the Original Squeezee 10x60ml,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/8160908/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/8160908/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/nestle-carnation-drizzle-caramel-450g,,2.5,8039171,True,7613030037774,EAN,Caramelised Concentrated Milk with Sugar.,Nestle Carnation Drizzle Caramel 450g,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/8039171/1/100x100.jpg,"['https://assets.sainsburys-groceries.co.uk/gol/8039171/1/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/8039171/2/100x134.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/8039171/3/100x100.jpg']"
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/h%C3%A4agen-dazs-macaron-yuzu-lemon-ice-cream-420ml,Haagen-Dazs,5.4,8185207,True,3415583002926,EAN,Lemon dairy ice cream with yuzu lemon sauce and macaron pieces (8.5).,Hagen-Dazs Macaron Yuzu Lemon Ice Cream 420ml,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/8185207/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/8185207/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/hersheys-cookies-n-creme-stick-3x90ml,Hershey's,4.5,8187358,True,5060549640100,EAN,Cream Flavour Ice Cream (63.5 ) with Cocoa Biscuit Pieces (5.2 ) Covered with White Chocolate (31.5 ),Hershey's Cookies n Creme Stick 3x90ml,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/8187358/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/8187358/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/florette-chinese-inspired-gourmet-slaw-185g,Florette,1.8,8182794,True,5060735733913,EAN,Chinese Inspired.Gourmet Slaw.,Florette Chinese Inspired Gourmet Slaw 185g,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/8182794/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/8182794/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/hellmanns-smokey-bbq-430ml,Hellmann's,2.0,8185237,True,8714100534427,EAN,Smokey BBQ flavour sauce,Hellmann's Smokey BBQ 430ml,False,False,,Buy 1 for 2,,,https://assets.sainsburys-groceries.co.uk/gol/8185237/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/8185237/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-grilled-halkidiki-olives-taste-the-difference-190g,Taste the Difference Sainsbury's,2.25,8183902,True,5063334002176,EAN,Grilled pitted green Halkidiki olives with oregano and parsley in brine with oregano and parsley,"Sainsbury's Grilled Halkidiki Olives, Taste the Difference 190g",False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/8183902/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/8183902/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/gazillion-bubble-pets-assortment,Gazillion,3.0,143522156,True,5063224202266,EAN,,Gazillion Bubble Pets Assortment,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/143522156/1/100x100.jpg,"['https://assets.sainsburys-groceries.co.uk/gol/143522156/1/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/143522156/2/100x100.jpg']"
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/bestway-safari-shade-pool,BESTWAY,15.0,141624394,True,5063119069707,EAN,,Bestway Safari Shade Pool,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/141624394/1/100x100.jpg,"['https://assets.sainsburys-groceries.co.uk/gol/141624394/1/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/141624394/2/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/141624394/3/100x100.jpg']"
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/home-backpack-coolbag-blue,Sainsbury's,14.0,141592468,True,5063119061381,EAN,,Home Backpack Coolbag Blue,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/141592468/1/100x100.jpg,"['https://assets.sainsburys-groceries.co.uk/gol/141592468/1/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/141592468/2/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/141592468/3/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/141592468/4/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/141592468/5/100x100.jpg']"
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-iced-coffee-pods-taste-the-difference-x10-52g,Taste the Difference Sainsbury's,2.6,8188836,True,5063334003494,EAN,Roast and ground coffee pods 100 Arabica Coffee Aluminium Capsules Strength 6a delicately roasted coffee with floral and summery notes,"Sainsbury's Iced Coffee Pods, Taste the Difference x10 52g",False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/8188836/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/8188836/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/dutch-barn-orchard-vodka-70cl,Dutch Barn,22.0,8184213,True,5065008887003,EAN,"Hand Made in Great Britain at Ellers Farm, North Yorkshire Small batches of vodka need looking after, every step of the way. That's why we taste ours every twenty minutes, as it evolves from British apples, balanced with a touch of potato spirit, into crisp, clean and beautifully smooth vodka. Carbon neutral Product ClimatePartner.com17143-2109-1001 Ellers Farm Distillery Carbon Neutral from Day One Green Dot",Dutch Barn Orchard Vodka 70cl,False,False,,Buy 1 for 22,,,https://assets.sainsburys-groceries.co.uk/gol/8184213/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/8184213/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-cheddar-pesto-twists-taste-the-difference-100g,Taste the Difference Sainsbury's,2.0,8191407,True,5063334004163,EAN,"All butter puff pastry twists with Cheddar cheese and pesto seasoning All butter recipe Made by family bakers, our crisp all butter puff pastry twists are flavoured with Cheddar cheese and basil pesto","Sainsbury's Cheddar Pesto Twists, Taste the Difference 100g",False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/8191407/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/8191407/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/fever-tree-espresso-martini-mixer-500ml,Fever-Tree,3.75,8150647,True,5060108456319,EAN,"Non-alcoholic, concentrated, flavoured cocktail mixer with coffee extracts.",Fever-Tree Espresso Martini Mixer 500ml,False,False,,Buy 1 for 3.75,,,https://assets.sainsburys-groceries.co.uk/gol/8150647/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/8150647/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/mcguigan-mid-sauvignon-blanc-75cl,,6.0,8167561,True,9310415019186,EAN,Sauvignon Blanc Wine Based Drink,McGuigan Mid Sauvignon Blanc 75cl,False,False,,Only £6.00: Save £1.00,,,https://assets.sainsburys-groceries.co.uk/gol/8167561/1/100x100.jpg,"['https://assets.sainsburys-groceries.co.uk/gol/8167561/1/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/8167561/2/100x56.jpg']"
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/fever-tree-sparkling-mexican-lime-4x250ml,Fever-Tree,3.5,8129793,True,5060108455268,EAN,Flavoured carbonated soft drink.,Fever-Tree Sparkling Mexican Lime 4x250ml,False,False,,Buy 1 for 3.5,,,https://assets.sainsburys-groceries.co.uk/gol/8129793/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/8129793/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/mcgregor-carbon-steel-garden-soil-rake,,15.0,140235266,True,5059528837518,EAN,,Mcgregor Carbon Steel Garden Soil Rake,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/140235266/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/140235266/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/mcgregor-compact-reel-with-accessories-25m,McGregor Mcgregor,45.0,140243354,True,5059704509185,EAN,,Mcgregor Compact Reel With Accessories 25m,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/140243354/1/100x100.jpg,"['https://assets.sainsburys-groceries.co.uk/gol/140243354/1/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/140243354/2/100x100.jpg']"
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/mcgregor-carbon-steel-digging-fork,Mcgregor,17.0,140229018,True,5059528807450,EAN,,Mcgregor Carbon Steel Digging Fork,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/140229018/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/140229018/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/habitat-waffle-hiball,Habitat,4.25,143709640,True,5063224159270,EAN,,Habitat Waffle Hiball,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/143709640/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/143709640/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/heinz-pickle-flavour-tomato-ketchup-400ml,Heinz,3.0,8188789,True,8715700226330,EAN,Flavoured Tomato Ketchup.,Heinz Pickle Flavour Tomato Ketchup 400ml,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/8188789/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/8188789/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/walkers-max-extra-flamin-hot-sharing-bag-crisps-130g,Walkers,2.5,8186725,True,5000328026138,EAN,Extra Flamin' Hot Flavour Ridged Potato Crisps,Walkers Max Extra Flamin Hot Sharing Bag Crisps 130g,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/8186725/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/8186725/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/dickinson---morris-melton-mowbray-pork-pie-140g,Dickinson Morris,1.5,2848969,True,5028889002613,EAN,Seasoned uncured pork encased in a pastry case.,Dickinson Morris Melton Mowbray Pork Pie 145g,False,False,,Buy 1 for 1.5,,,https://assets.sainsburys-groceries.co.uk/gol/2848969/1/100x100.jpg,"['https://assets.sainsburys-groceries.co.uk/gol/2848969/1/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/2848969/2/100x67.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/2848969/3/100x150.jpg']"
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/haagen-dazs-salted-caramel-500ml,Haagen-Dazs,3.75,7651168,True,3415581114928,EAN,Caramel dairy ice cream with salted butter caramel swirl (10) and salted caramel brittle (8).,Haagen-Dazs Salted Caramel Ice Cream 460ml,False,False,,Buy 1 for 3.75,,,https://assets.sainsburys-groceries.co.uk/gol/7651168/1/100x100.jpg,"['https://assets.sainsburys-groceries.co.uk/gol/7651168/1/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/7651168/2/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/7651168/3/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/7651168/4/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/7651168/5/100x76.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/7651168/6/100x100.jpg']"
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/maltesers-large-pouch-184g,Maltesers,3.25,7795429,True,5000159520065,EAN,Milk chocolate (73) with a honeycombed centre (23).,Maltesers Milk Chocolate Honeycomb Sharing Pouch Bag Fairtrade 175g,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/7795429/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/7795429/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-home-hm-extra-long-bbq-tool-set-3-piece,Sainsbury's Home,15.0,143482271,True,5063224404226,EAN,,Sainsbury's Home HM Extra Long BBQ Tool Set 3 Piece,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/143482271/1/100x100.jpg,"['https://assets.sainsburys-groceries.co.uk/gol/143482271/1/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/143482271/2/100x100.jpg']"
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/bar-be-quick-premium-lumpwood-7kg,,10.0,136425542,True,5059318165586,EAN,,Bar-be-quick 'premium' Lumpwood 7kg,False,False,,,,,,[]
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/kp-original-salted-peanuts-500g,KP,4.5,2534985,True,5000237007822,EAN,Roasted Salted Peanuts,KP Original Salted Peanuts 415g,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/2534985/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/2534985/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/fridge-raiders-slow-roasted-chicken-bites-mini-packs-3-x-225g,Mattessons,1.25,7604201,True,5000178113040,EAN,Roast Flavour Chopped and Shaped Chicken Breast,Fridge Raiders Slow Roasted Chicken Snack Bites 3x 22.5g,False,False,,Buy 1 for 1.25,,,https://assets.sainsburys-groceries.co.uk/gol/7604201/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/7604201/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-2-sausage-rolls-120g,Sainsbury's,0.95,7624442,True,0000000101639,EAN,Seasoned British pork sausagemeat wrapped in puff pastry Made with British Pork Ready to Eat,Sainsbury's Sausage Rolls x2 120g,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/7624442/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/7624442/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-garlic---coriander-naan-260g,Sainsbury's,1.5,7080519,True,0000001674354,EAN,"2 Naan breads made with garlic and coriander Hand stretched and flame baked in a tandoor-style oven, with fresh garlic and fragrant coriander",Sainsbury's Indian Garlic Coriander Naan 260g,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/7080519/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/7080519/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/copella-apple-900ml,Copella,2.0,7744908,True,5012876107313,EAN,Apple Juice,Copella Cloudy Apple Fruit Juice 900ml,False,False,,Buy 1 for 2,,,https://assets.sainsburys-groceries.co.uk/gol/7744908/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/7744908/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/chicago-town-takeaway-pepperoni-pizza-645g,Chicago Town,5.0,6967604,True,5019312896435,EAN,"Tomato sauce stuffed crust pizza base topped with tomato sauce, mozzarella and slices of pork and beef pepperoni.",Chicago Town Takeaway Large Stuffed Pepperoni Pizza 645g,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/6967604/1/100x100.jpg,"['https://assets.sainsburys-groceries.co.uk/gol/6967604/1/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/6967604/2/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/6967604/3/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/6967604/4/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/6967604/5/100x100.jpg']"
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-chicken-korma---rice-450g,Sainsbury's,2.75,7807364,True,0000000244985,EAN,"Cooked marinated chicken breast pieces in a mild coconut and cashew nut sauce, served with pilau rice A mildly spiced curry with marinated chicken breast in a coconut and cashew nut sauce Chilli rating: 1 Source of Protein. Protein supports the growth and maintenance of muscle mass. Enjoy as part of a varied and balanced diet and a healthy lifestyle.",Sainsbury's Indian Chicken Korma with Pilau Rice Ready Meal for 1 400g,False,False,,Buy 1 for 2.75,,,https://assets.sainsburys-groceries.co.uk/gol/7807364/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/7807364/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/m-ms-peanut-larger-sharing-pouch-315g,MM's,3.25,7073486,True,5000159520164,EAN,Milk chocolate (48) covered peanuts (24) in a sugar shell.,MM's Crunchy Peanut Milk Chocolate Sharing Pouch Bag 220g,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/7073486/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/7073486/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/estrella-damm-12x330ml,Estrella Damm,13.5,7855845,True,8410793285737,EAN,Beer,Estrella Damm Lager Beer Bottles 12x330ml,False,False,,Buy 1 for 13.5,,,https://assets.sainsburys-groceries.co.uk/gol/7855845/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/7855845/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/doritos-hot-salsa-dip-326g,Doritos,2.5,3432181,True,5000328159003,EAN,Doritos Hot Salsa,Doritos Hot Salsa Sharing Dip 300g,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/3432181/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/3432181/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cauldron-moroccan-falafels-180g,Cauldron,2.6,6658890,True,5013683306715,EAN,"Falafels made from chickpeas onion with paprika, cinnamon ginger",Cauldron Vegetarian Moroccan Spiced Falafels 180g,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/6658890/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/6658890/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-cornish-pasties-x4-600g,Sainsbury's,3.0,1373325,True,0000001373400,EAN,"Potato, minced beef, swede and onion in puff pastry",Sainsbury's Cornish Pasties x4 520g,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/1373325/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/1373325/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-stuffed-crust-cheese-feast-pizza-665g,Sainsbury's,5.25,7824465,True,0000000255837,EAN,"Hand stretched garlic and herb flavoured cheese stuffed crust pizza base topped with Mozzarella cheese, tomato sauce and Cheddar cheese",Sainsbury's Stuffed Crust Cheese Feast Pizza 600g,False,False,,Meal Deal for £12.00,,,https://assets.sainsburys-groceries.co.uk/gol/7824465/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/7824465/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/foxs-chunkie-triple-chocolate-cookie-biscuits-180g,Fox's,1.0,7887563,True,5010035066341,EAN,Chocolate Cookies with Dark and White Chocolate Chunks.,Fox's Biscuits Chunkie Triple Chocolate Cookies 180g,False,False,,Buy 1 for 1,,,https://assets.sainsburys-groceries.co.uk/gol/7887563/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/7887563/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sprite-sparkling-lemon---lime-drink-2l,Sprite,1.0,2331331,True,5449000004864,EAN,Sparkling Lemon-Lime Flavour Low Calorie Soft Drink with Sugar and Sweeteners,Sprite 2L,False,False,,Buy 1 for 1,,,https://assets.sainsburys-groceries.co.uk/gol/2331331/1/100x100.jpg,"['https://assets.sainsburys-groceries.co.uk/gol/2331331/1/100x100.jpg', 'https://assets.sainsburys-groceries.co.uk/gol/2331331/2/100x92.jpg']"
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-hayfever-tablets-x30,Sainsbury's,2.95,7776305,True,0000000222198,EAN,"Sainsbury's Healthcare HAYFEVER ALLERGY RELIEF 10mg Tablets Cetirizine Hydrochloride Please read the enclosed leaflet before use. To relieve the symptoms of hayfever and other allergies e.g. pet or house dust mite allergies. Can also be taken for skin allergies such as rash, itching and hives.",Sainsbury's Hayfever Allergy Relief x30,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/7776305/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/7776305/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/peperami-hot-x-5-11250g,Peperami,2.99,7858139,True,4251097405421,EAN,"Hot, smoked pork salami sausage.",Peperami Hot Salami 5x20g,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/7858139/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/7858139/1/100x100.jpg']
https://www.sainsburys.co.uk/shop/gb/groceries/product/details/gillette-shave-foam--sensitive-skin-200ml,Gillette,1.5,6927442,True,7702018980932,EAN,"CLASSIC PROTECTION: Helps protect your skin against shaving irritation, cuts, nicks, and stinging with Gillette's classic formula ITS QUICK, EASY AND SMOOTH: Gillette Comfort Glide formula helps razors glide clean and fast for a shave with few tugs, pulls, friction shaving irritation GILLETTE'S SIGNATURE SCENT: The Sensitive Shave Foam is infused with a signature masculine scent that'll leave you ready to face the day A GREAT DEAL: Gillette Classic Sensitive Shave Foam can lasts up to 3 months of shaves, shaving 4 times per weekor up to 5 months for 300 ml cans WORLD'S no.1 SHAVE FOAM BRAND: There's a reason Gillette's been around for 100 yearsGillette knows what men want in a shave Gillette Classic Sensitive Shave Foam is as classic for a reasonit's a match between the ease you need and the protection you want for sensitive skin. Gillettes Comfort Glide Formula helps reduce shaving irritation, nicks, cuts, burning, and stinging with its clean fast razor glide. Show the world your best face with Gillette Classic Sensitive Shave Foam, made for men by the Worlds Nr.1 Shave Gel Foam brand.",Gillette Sensitive Skin Shaving Foam 200ml,False,False,,,,,https://assets.sainsburys-groceries.co.uk/gol/6927442/1/100x100.jpg,['https://assets.sainsburys-groceries.co.uk/gol/6927442/1/100x100.jpg']
